customer_id,customer_name,email,phone,city,state,country,customer_segment,registration_date,last_login,updated_date
CUST04394,Linda Jackson,linda.jackson@email.com,+50-3203-988528,Toronto,ON,FR,Basic,2024-12-13,2025-11-08 14:45:23,2025-11-12 14:45:23
CUST04395,Robert Anderson,robert.anderson@yahoo.com,+56-7327-152757,Paris,LN,JP,Basic,2024-02-10,2025-11-06 14:45:23,2025-11-13 14:45:23
CUST04396,Jessica Brown,jessica.brown@gmail.com,+57-2780-492420,Tokyo,NY,AU,Standard,2024-06-23,2025-11-08 14:45:23,2025-11-13 14:45:23
CUST04397,David Thomas,david.thomas@email.com,+84-5936-679726,New York,MH,CA,Standard,2024-01-19,2025-11-09 14:45:23,2025-11-11 14:45:23
CUST04398,Patricia Wilson,patricia.wilson@yahoo.com,+25-2213-209620,New York,TK,FR,Basic,2024-07-13,2025-11-09 14:45:23,2025-11-13 14:45:23
CUST04399,Sarah Taylor,sarah.taylor@yahoo.com,+96-9273-920311,Tokyo,BE,JP,Premium,2024-11-19,2025-11-13 14:45:23,2025-11-13 14:45:23
CUST04400,Jessica Davis,jessica.davis@gmail.com,+17-1874-399627,Sydney,MH,MX,Basic,2024-10-20,2025-11-08 14:45:23,2025-11-12 14:45:23
CUST04401,Jessica Johnson,jessica.johnson@gmail.com,+54-9015-203615,Berlin,NY,JP,Basic,2024-04-11,2025-11-05 14:45:23,2025-11-10 14:45:23
CUST04402,Emily Moore,emily.moore@yahoo.com,+53-8763-331412,Toronto,NY,NL,Basic,2024-05-08,2025-11-04 14:45:23,2025-11-09 14:45:23
CUST04403,John Johnson,john.johnson@company.com,+62-7002-168480,Toronto,IDF,NL,Premium,2024-02-28,2025-11-04 14:45:23,2025-11-11 14:45:23
CUST04404,David Anderson,david.anderson@yahoo.com,+95-9057-133980,Sydney,IDF,JP,Basic,2024-07-26,2025-11-13 14:45:23,2025-11-13 14:45:23
CUST04405,Jessica Thomas,jessica.thomas@company.com,+65-8671-274721,New York,IDF,CN,Basic,2024-06-19,2025-11-09 14:45:23,2025-11-12 14:45:23
CUST04406,Emily Thomas,emily.thomas@gmail.com,+79-1723-196351,Tokyo,TK,FR,Premium,2024-06-09,2025-11-10 14:45:23,2025-11-11 14:45:23
CUST04407,David Jackson,david.jackson@gmail.com,+10-5936-287735,New York,TK,BR,Standard,2024-09-14,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST04408,Linda Thomas,linda.thomas@gmail.com,+44-4819-816260,London,BE,BR,Standard,2024-07-26,2025-11-08 14:45:23,2025-11-13 14:45:23
CUST04409,Patricia Smith,patricia.smith@email.com,+62-7031-867893,New York,BE,CN,Premium,2024-07-30,2025-11-09 14:45:23,2025-11-08 14:45:23
CUST04410,Michael Wilson,michael.wilson@company.com,+97-1625-961049,Paris,ON,IN,Basic,2024-01-08,2025-11-12 14:45:23,2025-11-10 14:45:23
CUST04411,Sarah Davis,sarah.davis@gmail.com,+7-2759-826667,Mumbai,IDF,MX,Basic,2024-08-11,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST04412,Robert Johnson,robert.johnson@company.com,+92-4056-388988,London,NSW,CA,Basic,2024-05-04,2025-11-11 14:45:23,2025-11-13 14:45:23
CUST04413,Robert Wilson,robert.wilson@company.com,+34-8343-289890,London,BE,CN,Standard,2024-01-11,2025-11-09 14:45:23,2025-11-08 14:45:23
CUST04414,Sarah Johnson,sarah.johnson@company.com,+56-1831-276248,Sydney,LN,IN,Premium,2024-02-16,2025-11-10 14:45:23,2025-11-13 14:45:23
CUST04415,James Thomas,james.thomas@email.com,+58-4380-278432,Toronto,MH,MX,Standard,2024-11-04,2025-11-10 14:45:23,2025-11-08 14:45:23
CUST04416,Linda Wilson,linda.wilson@gmail.com,+72-5539-864118,New York,IDF,ES,Standard,2024-08-25,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST04417,Michael Brown,michael.brown@yahoo.com,+32-4204-479448,Sydney,NSW,DE,Premium,2024-03-16,2025-11-10 14:45:23,2025-11-12 14:45:23
CUST04418,James Taylor,james.taylor@gmail.com,+88-6535-587700,Tokyo,BE,SE,Standard,2024-03-16,2025-11-06 14:45:23,2025-11-09 14:45:23
CUST04419,John Brown,john.brown@gmail.com,+60-1017-395740,Toronto,NY,FR,Standard,2024-06-21,2025-11-12 14:45:23,2025-11-11 14:45:23
CUST04420,Linda Thomas,linda.thomas@email.com,+71-4286-378738,Sydney,NSW,IN,Standard,2024-01-09,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST04421,Linda Moore,linda.moore@gmail.com,+65-9794-938488,New York,ON,BR,Basic,2024-07-26,2025-11-06 14:45:23,2025-11-10 14:45:23
CUST04422,Robert Taylor,robert.taylor@email.com,+95-2285-311313,Tokyo,NSW,IT,Basic,2024-01-18,2025-11-11 14:45:23,2025-11-11 14:45:23
CUST04423,Patricia Thomas,patricia.thomas@email.com,+79-7616-999496,Tokyo,ON,IT,Basic,2024-07-01,2025-11-10 14:45:23,2025-11-13 14:45:23
CUST04424,Emily Johnson,emily.johnson@email.com,+47-5873-875685,London,LN,SE,Standard,2024-03-25,2025-11-04 14:45:23,2025-11-08 14:45:23
CUST04425,John Moore,john.moore@gmail.com,+38-4555-557458,Sydney,MH,MX,Standard,2024-04-03,2025-11-06 14:45:23,2025-11-08 14:45:23
CUST04426,Jessica Johnson,jessica.johnson@company.com,+44-4077-495889,Toronto,IDF,AU,Standard,2024-07-08,2025-11-07 14:45:23,2025-11-13 14:45:23
CUST04427,David Taylor,david.taylor@yahoo.com,+20-3994-904274,Tokyo,ON,BR,Standard,2024-08-03,2025-11-05 14:45:23,2025-11-09 14:45:23
CUST04428,Linda Anderson,linda.anderson@email.com,+13-3198-773663,Toronto,MH,IT,Basic,2024-07-27,2025-11-13 14:45:23,2025-11-08 14:45:23
CUST04429,John Moore,john.moore@company.com,+38-1163-433660,Berlin,NSW,FR,Premium,2024-09-05,2025-11-05 14:45:23,2025-11-09 14:45:23
CUST04430,John Taylor,john.taylor@gmail.com,+19-4163-322018,Toronto,ON,UK,Basic,2024-05-30,2025-11-10 14:45:23,2025-11-08 14:45:23
CUST04431,Sarah Anderson,sarah.anderson@company.com,+91-3025-592521,Toronto,TK,CN,Premium,2024-06-11,2025-11-10 14:45:23,2025-11-12 14:45:23
CUST04432,Linda Moore,linda.moore@gmail.com,+20-9673-697891,Mumbai,ON,FR,Standard,2024-02-25,2025-11-12 14:45:23,2025-11-12 14:45:23
CUST04433,John Johnson,john.johnson@gmail.com,+76-5931-556254,Mumbai,BE,US,Standard,2024-04-05,2025-11-09 14:45:23,2025-11-10 14:45:23
CUST04434,John Brown,john.brown@email.com,+70-4188-945627,Tokyo,MH,IT,Basic,2024-07-29,2025-11-06 14:45:23,2025-11-11 14:45:23
CUST04435,Linda Davis,linda.davis@gmail.com,+35-2068-979835,Berlin,LN,CA,Premium,2024-07-22,2025-11-08 14:45:23,2025-11-13 14:45:23
CUST04436,Linda Moore,linda.moore@yahoo.com,+74-1449-735025,Mumbai,ON,UK,Standard,2024-04-30,2025-11-03 14:45:23,2025-11-12 14:45:23
CUST04437,Linda Davis,linda.davis@yahoo.com,+41-4159-745195,New York,NSW,CN,Premium,2024-09-13,2025-11-08 14:45:23,2025-11-13 14:45:23
CUST04438,Michael Johnson,michael.johnson@email.com,+61-8466-299380,London,NY,IN,Standard,2024-10-26,2025-11-05 14:45:23,2025-11-09 14:45:23
CUST04439,Linda Thomas,linda.thomas@email.com,+79-3536-508317,New York,NY,SE,Standard,2024-01-31,2025-11-11 14:45:23,2025-11-13 14:45:23
CUST04440,Emily Davis,emily.davis@yahoo.com,+3-8493-666830,Tokyo,NSW,UK,Standard,2024-03-07,2025-11-11 14:45:23,2025-11-11 14:45:23
CUST04441,Michael Moore,michael.moore@gmail.com,+79-3934-915081,London,NY,MX,Standard,2024-10-25,2025-11-12 14:45:23,2025-11-08 14:45:23
CUST04442,Jessica Wilson,jessica.wilson@email.com,+1-3017-154212,Paris,ON,NL,Basic,2024-08-05,2025-11-09 14:45:23,2025-11-09 14:45:23
CUST04443,Patricia Wilson,patricia.wilson@gmail.com,+51-9454-610172,London,LN,IN,Premium,2024-11-09,2025-11-13 14:45:23,2025-11-09 14:45:23
CUST04444,Patricia Anderson,patricia.anderson@company.com,+74-7960-232781,Sydney,TK,AU,Standard,2024-12-17,2025-11-13 14:45:23,2025-11-08 14:45:23
CUST04445,John Thomas,john.thomas@yahoo.com,+90-1006-542312,Toronto,NSW,CN,Standard,2024-08-21,2025-11-08 14:45:23,2025-11-11 14:45:23
CUST04446,Patricia Jackson,patricia.jackson@yahoo.com,+48-4733-168589,Paris,BE,CA,Basic,2024-10-21,2025-11-04 14:45:23,2025-11-09 14:45:23
CUST04447,Linda Johnson,linda.johnson@yahoo.com,+76-3674-282152,Tokyo,MH,IT,Standard,2024-02-20,2025-11-07 14:45:23,2025-11-12 14:45:23
CUST04448,Robert Wilson,robert.wilson@email.com,+97-6969-622276,Tokyo,NSW,UK,Basic,2024-01-05,2025-11-12 14:45:23,2025-11-09 14:45:23
CUST04449,Linda Brown,linda.brown@yahoo.com,+72-1940-265874,Berlin,MH,IN,Basic,2024-09-11,2025-11-04 14:45:23,2025-11-12 14:45:23
CUST04450,David Davis,david.davis@company.com,+87-6757-931704,Toronto,IDF,FR,Basic,2024-06-26,2025-11-05 14:45:23,2025-11-11 14:45:23
CUST04451,Robert Johnson,robert.johnson@company.com,+94-1344-783106,Berlin,NY,AU,Standard,2024-03-23,2025-11-11 14:45:23,2025-11-11 14:45:23
CUST04452,David Smith,david.smith@yahoo.com,+75-7472-794422,Berlin,LN,CA,Premium,2024-01-27,2025-11-11 14:45:23,2025-11-13 14:45:23
CUST04453,Sarah Anderson,sarah.anderson@company.com,+49-1179-615008,Berlin,BE,US,Basic,2024-08-05,2025-11-04 14:45:23,2025-11-11 14:45:23
CUST04454,Patricia Davis,patricia.davis@email.com,+26-2955-226457,Toronto,LN,JP,Standard,2024-09-08,2025-11-13 14:45:23,2025-11-13 14:45:23
CUST04455,David Davis,david.davis@company.com,+73-2411-454053,Mumbai,NSW,UK,Premium,2024-02-27,2025-11-13 14:45:23,2025-11-10 14:45:23
CUST04456,Michael Johnson,michael.johnson@company.com,+65-9540-591206,Mumbai,NY,NL,Premium,2024-02-11,2025-11-09 14:45:23,2025-11-09 14:45:23
CUST04457,Patricia Moore,patricia.moore@gmail.com,+52-5021-995239,Sydney,MH,SE,Standard,2024-07-12,2025-11-03 14:45:23,2025-11-11 14:45:23
CUST04458,Michael Wilson,michael.wilson@yahoo.com,+50-8485-327354,London,MH,NL,Basic,2024-01-21,2025-11-08 14:45:23,2025-11-09 14:45:23
CUST04459,Michael Jackson,michael.jackson@yahoo.com,+22-5942-283248,Paris,LN,ES,Standard,2024-05-04,2025-11-08 14:45:23,2025-11-13 14:45:23
CUST04460,Sarah Wilson,sarah.wilson@gmail.com,+74-8159-775656,Sydney,LN,AU,Premium,2024-03-25,2025-11-04 14:45:23,2025-11-12 14:45:23
CUST04461,David Wilson,david.wilson@gmail.com,+65-4217-512722,New York,BE,JP,Basic,2024-05-28,2025-11-06 14:45:23,2025-11-13 14:45:23
CUST04462,Patricia Brown,patricia.brown@email.com,+62-5177-455218,London,NSW,AU,Standard,2024-06-09,2025-11-07 14:45:23,2025-11-10 14:45:23
CUST04463,Sarah Anderson,sarah.anderson@gmail.com,+26-2988-171652,Berlin,BE,DE,Standard,2024-10-02,2025-11-06 14:45:23,2025-11-13 14:45:23
CUST04464,Linda Brown,linda.brown@gmail.com,+25-2031-501235,Paris,TK,IN,Standard,2024-05-11,2025-11-13 14:45:23,2025-11-08 14:45:23
CUST04465,Emily Jackson,emily.jackson@company.com,+45-2541-347236,New York,MH,JP,Standard,2024-04-19,2025-11-06 14:45:23,2025-11-10 14:45:23
CUST04466,Robert Moore,robert.moore@gmail.com,+24-5196-618486,Toronto,NSW,ES,Basic,2024-12-20,2025-11-06 14:45:23,2025-11-10 14:45:23
CUST04467,Linda Jackson,linda.jackson@email.com,+4-9696-523585,Sydney,ON,IN,Standard,2024-03-27,2025-11-06 14:45:23,2025-11-11 14:45:23
CUST04468,Linda Brown,linda.brown@company.com,+64-4646-670181,Sydney,NSW,US,Basic,2024-01-21,2025-11-10 14:45:23,2025-11-08 14:45:23
CUST04469,James Davis,james.davis@yahoo.com,+37-2042-699834,London,NSW,SE,Basic,2024-01-22,2025-11-03 14:45:23,2025-11-12 14:45:23
CUST04470,Sarah Brown,sarah.brown@gmail.com,+91-5929-317923,Berlin,NY,DE,Standard,2024-12-21,2025-11-07 14:45:23,2025-11-11 14:45:23
CUST04471,Jessica Anderson,jessica.anderson@email.com,+28-6263-808356,Berlin,IDF,BR,Standard,2024-05-15,2025-11-11 14:45:23,2025-11-13 14:45:23
CUST04472,Patricia Thomas,patricia.thomas@company.com,+89-3613-152571,London,NY,NL,Premium,2024-05-10,2025-11-12 14:45:23,2025-11-09 14:45:23
CUST04473,Linda Smith,linda.smith@yahoo.com,+8-7852-819089,Paris,BE,BR,Basic,2024-04-10,2025-11-12 14:45:23,2025-11-08 14:45:23
CUST04474,Sarah Brown,sarah.brown@gmail.com,+56-7087-372806,Toronto,BE,US,Standard,2024-09-20,2025-11-11 14:45:23,2025-11-11 14:45:23
CUST04475,Emily Smith,emily.smith@email.com,+78-5646-842368,Berlin,MH,CN,Standard,2024-04-04,2025-11-08 14:45:23,2025-11-09 14:45:23
CUST04476,Linda Wilson,linda.wilson@company.com,+79-5100-629579,Berlin,ON,CN,Standard,2024-08-02,2025-11-04 14:45:23,2025-11-11 14:45:23
CUST04477,James Anderson,james.anderson@company.com,+24-1969-764399,Sydney,NY,DE,Standard,2024-04-27,2025-11-05 14:45:23,2025-11-11 14:45:23
CUST04478,Sarah Davis,sarah.davis@gmail.com,+57-4942-490955,Tokyo,LN,FR,Standard,2024-11-15,2025-11-05 14:45:23,2025-11-08 14:45:23
CUST04479,Sarah Thomas,sarah.thomas@email.com,+44-3193-847674,Paris,MH,NL,Basic,2024-06-05,2025-11-04 14:45:23,2025-11-08 14:45:23
CUST04480,Emily Anderson,emily.anderson@email.com,+72-2927-265580,London,NSW,AU,Standard,2024-04-11,2025-11-12 14:45:23,2025-11-09 14:45:23
CUST04481,Robert Thomas,robert.thomas@email.com,+67-7573-155444,London,NY,UK,Premium,2024-08-28,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST04482,Emily Anderson,emily.anderson@gmail.com,+8-8250-924262,Berlin,TK,DE,Standard,2024-08-18,2025-11-03 14:45:23,2025-11-12 14:45:23
CUST04483,Sarah Moore,sarah.moore@yahoo.com,+86-3538-218122,London,BE,ES,Standard,2024-07-09,2025-11-12 14:45:23,2025-11-08 14:45:23
CUST04484,Robert Thomas,robert.thomas@company.com,+42-2940-955846,Berlin,NSW,IN,Basic,2024-07-31,2025-11-03 14:45:23,2025-11-13 14:45:23
CUST04485,John Smith,john.smith@yahoo.com,+52-8424-295631,Berlin,NY,FR,Basic,2024-08-29,2025-11-12 14:45:23,2025-11-12 14:45:23
CUST04486,Michael Johnson,michael.johnson@yahoo.com,+77-9091-168050,Tokyo,LN,SE,Standard,2024-10-28,2025-11-10 14:45:23,2025-11-08 14:45:23
CUST04487,Patricia Moore,patricia.moore@email.com,+32-5242-857769,London,ON,UK,Standard,2024-10-19,2025-11-09 14:45:23,2025-11-12 14:45:23
CUST04488,Sarah Johnson,sarah.johnson@company.com,+38-3787-488112,Mumbai,BE,FR,Standard,2024-10-03,2025-11-11 14:45:23,2025-11-13 14:45:23
CUST04489,Michael Taylor,michael.taylor@gmail.com,+57-9668-306326,London,NSW,MX,Premium,2024-08-31,2025-11-07 14:45:23,2025-11-08 14:45:23
CUST04490,Linda Brown,linda.brown@yahoo.com,+1-5730-206931,Tokyo,NSW,CN,Premium,2024-12-27,2025-11-07 14:45:23,2025-11-11 14:45:23
CUST04491,Linda Johnson,linda.johnson@email.com,+91-1184-840207,Mumbai,NY,CN,Premium,2024-12-03,2025-11-11 14:45:23,2025-11-09 14:45:23
CUST04492,John Anderson,john.anderson@company.com,+26-9532-400874,Mumbai,TK,JP,Basic,2024-10-23,2025-11-09 14:45:23,2025-11-08 14:45:23
CUST04493,Jessica Thomas,jessica.thomas@company.com,+25-4498-995968,Mumbai,BE,FR,Basic,2024-08-30,2025-11-10 14:45:23,2025-11-12 14:45:23
CUST04494,Sarah Jackson,sarah.jackson@email.com,+65-5866-154496,New York,LN,IN,Premium,2024-09-20,2025-11-09 14:45:23,2025-11-13 14:45:23
CUST04495,Linda Smith,linda.smith@email.com,+17-2873-376001,Berlin,MH,BR,Basic,2024-11-08,2025-11-07 14:45:23,2025-11-08 14:45:23
CUST04496,Jessica Davis,jessica.davis@company.com,+14-8185-346685,London,MH,CN,Standard,2024-08-03,2025-11-05 14:45:23,2025-11-12 14:45:23
CUST04497,Jessica Smith,jessica.smith@gmail.com,+65-8434-573778,Tokyo,LN,FR,Premium,2024-09-07,2025-11-04 14:45:23,2025-11-13 14:45:23
CUST04498,Linda Taylor,linda.taylor@gmail.com,+74-9575-381447,Toronto,NY,MX,Basic,2024-12-02,2025-11-08 14:45:23,2025-11-10 14:45:23
CUST04499,Robert Jackson,robert.jackson@company.com,+2-4147-674165,Mumbai,ON,FR,Basic,2024-08-05,2025-11-06 14:45:23,2025-11-11 14:45:23
CUST04500,Emily Wilson,emily.wilson@yahoo.com,+22-8522-664239,New York,BE,IN,Standard,2024-05-22,2025-11-06 14:45:23,2025-11-08 14:45:23
CUST04501,Jessica Johnson,jessica.johnson@gmail.com,+34-1784-922457,Sydney,LN,US,Premium,2024-12-12,2025-11-07 14:45:23,2025-11-11 14:45:23
CUST04502,John Brown,john.brown@yahoo.com,+80-9546-424271,Sydney,IDF,ES,Premium,2024-04-19,2025-11-07 14:45:23,2025-11-10 14:45:23
CUST04503,Michael Brown,michael.brown@company.com,+18-3330-348374,Toronto,NSW,SE,Premium,2024-03-18,2025-11-04 14:45:23,2025-11-13 14:45:23
CUST04504,Linda Moore,linda.moore@yahoo.com,+59-9219-593777,Mumbai,ON,IN,Basic,2024-03-12,2025-11-09 14:45:23,2025-11-10 14:45:23
CUST04505,John Wilson,john.wilson@company.com,+30-9460-644054,Paris,NSW,FR,Basic,2024-04-05,2025-11-10 14:45:23,2025-11-10 14:45:23
CUST04506,Sarah Brown,sarah.brown@company.com,+63-3855-790412,London,LN,NL,Standard,2024-09-21,2025-11-11 14:45:23,2025-11-13 14:45:23
CUST04507,Patricia Anderson,patricia.anderson@email.com,+84-5958-650975,Sydney,LN,US,Basic,2024-08-18,2025-11-07 14:45:23,2025-11-10 14:45:23
CUST04508,Emily Taylor,emily.taylor@company.com,+79-4212-887198,Sydney,IDF,CN,Standard,2024-04-27,2025-11-07 14:45:23,2025-11-10 14:45:23
CUST04509,Linda Wilson,linda.wilson@yahoo.com,+3-9784-723529,Tokyo,TK,BR,Premium,2024-03-17,2025-11-11 14:45:23,2025-11-12 14:45:23
CUST04510,Emily Smith,emily.smith@email.com,+61-4048-873622,Tokyo,BE,IN,Basic,2024-08-11,2025-11-13 14:45:23,2025-11-09 14:45:23
CUST04511,Michael Wilson,michael.wilson@email.com,+96-7331-361460,London,NY,NL,Standard,2024-07-14,2025-11-06 14:45:23,2025-11-08 14:45:23
CUST04512,James Smith,james.smith@yahoo.com,+61-4249-206281,New York,MH,CN,Basic,2024-09-27,2025-11-05 14:45:23,2025-11-13 14:45:23
CUST04513,Sarah Brown,sarah.brown@yahoo.com,+98-1710-147309,Paris,NY,DE,Premium,2024-02-26,2025-11-13 14:45:23,2025-11-08 14:45:23
CUST04514,James Johnson,james.johnson@email.com,+6-5808-872273,Sydney,MH,DE,Basic,2024-03-05,2025-11-03 14:45:23,2025-11-10 14:45:23
CUST04515,John Anderson,john.anderson@company.com,+79-9459-884119,Mumbai,BE,AU,Standard,2024-01-17,2025-11-06 14:45:23,2025-11-10 14:45:23
CUST04516,Emily Thomas,emily.thomas@yahoo.com,+16-9065-241249,Sydney,TK,ES,Premium,2024-07-29,2025-11-12 14:45:23,2025-11-10 14:45:23
CUST04517,Robert Davis,robert.davis@yahoo.com,+82-7177-307385,Sydney,MH,US,Standard,2024-09-10,2025-11-11 14:45:23,2025-11-09 14:45:23
CUST04518,Michael Brown,michael.brown@yahoo.com,+17-3931-435658,London,MH,UK,Basic,2024-02-21,2025-11-04 14:45:23,2025-11-10 14:45:23
CUST04519,Emily Taylor,emily.taylor@email.com,+16-1904-111968,New York,NSW,DE,Standard,2024-10-12,2025-11-09 14:45:23,2025-11-10 14:45:23
CUST04520,Linda Davis,linda.davis@yahoo.com,+46-5988-932163,Berlin,BE,NL,Standard,2024-01-19,2025-11-08 14:45:23,2025-11-13 14:45:23
CUST04521,Michael Smith,michael.smith@company.com,+28-4083-425262,Mumbai,BE,NL,Basic,2024-07-11,2025-11-03 14:45:23,2025-11-11 14:45:23
CUST04522,Patricia Brown,patricia.brown@yahoo.com,+4-5309-428491,Berlin,IDF,NL,Premium,2024-09-20,2025-11-13 14:45:23,2025-11-11 14:45:23
CUST04523,James Brown,james.brown@company.com,+41-5792-818734,Berlin,LN,BR,Standard,2024-12-18,2025-11-09 14:45:23,2025-11-13 14:45:23
CUST04524,Emily Thomas,emily.thomas@gmail.com,+39-3986-132491,Berlin,MH,UK,Standard,2024-02-11,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST04525,Emily Taylor,emily.taylor@yahoo.com,+67-9117-858334,Sydney,ON,CN,Basic,2024-09-02,2025-11-07 14:45:23,2025-11-11 14:45:23
CUST04526,Linda Moore,linda.moore@yahoo.com,+90-5520-672318,London,ON,FR,Premium,2024-08-02,2025-11-06 14:45:23,2025-11-09 14:45:23
CUST04527,Jessica Davis,jessica.davis@yahoo.com,+94-2908-682320,Sydney,ON,IT,Premium,2024-01-14,2025-11-08 14:45:23,2025-11-08 14:45:23
CUST04528,David Davis,david.davis@company.com,+47-1515-978892,Berlin,ON,FR,Premium,2024-10-18,2025-11-13 14:45:23,2025-11-08 14:45:23
CUST04529,James Brown,james.brown@company.com,+68-6928-341014,Paris,NY,NL,Standard,2024-09-10,2025-11-09 14:45:23,2025-11-09 14:45:23
CUST04530,Robert Wilson,robert.wilson@email.com,+52-7619-752730,Berlin,MH,NL,Premium,2024-12-20,2025-11-10 14:45:23,2025-11-11 14:45:23
CUST04531,John Wilson,john.wilson@yahoo.com,+90-6385-685739,London,LN,DE,Standard,2024-07-06,2025-11-11 14:45:23,2025-11-09 14:45:23
CUST04532,Emily Smith,emily.smith@yahoo.com,+85-8106-527523,Toronto,ON,BR,Basic,2024-07-25,2025-11-13 14:45:23,2025-11-10 14:45:23
CUST04533,David Jackson,david.jackson@company.com,+51-9695-532834,Sydney,TK,NL,Premium,2024-04-08,2025-11-08 14:45:23,2025-11-10 14:45:23
CUST04534,Robert Thomas,robert.thomas@yahoo.com,+13-9051-359369,Toronto,MH,US,Standard,2024-12-10,2025-11-13 14:45:23,2025-11-13 14:45:23
CUST04535,Emily Johnson,emily.johnson@company.com,+50-8419-178592,Berlin,NY,MX,Premium,2024-07-08,2025-11-03 14:45:23,2025-11-13 14:45:23
CUST04536,Linda Thomas,linda.thomas@company.com,+15-1972-926040,Tokyo,MH,NL,Basic,2024-12-16,2025-11-10 14:45:23,2025-11-10 14:45:23
CUST04537,Sarah Thomas,sarah.thomas@yahoo.com,+84-4752-182827,Berlin,NSW,UK,Standard,2024-11-16,2025-11-05 14:45:23,2025-11-09 14:45:23
CUST04538,Jessica Anderson,jessica.anderson@company.com,+19-1599-422147,Paris,TK,CN,Premium,2024-12-02,2025-11-11 14:45:23,2025-11-09 14:45:23
CUST04539,Linda Taylor,linda.taylor@email.com,+7-7727-955893,Berlin,LN,AU,Basic,2024-06-25,2025-11-08 14:45:23,2025-11-10 14:45:23
CUST04540,Michael Smith,michael.smith@email.com,+22-1932-710961,Tokyo,MH,IT,Standard,2024-01-28,2025-11-11 14:45:23,2025-11-08 14:45:23
CUST04541,Michael Thomas,michael.thomas@gmail.com,+4-2233-248299,Tokyo,NY,IN,Premium,2024-10-26,2025-11-05 14:45:23,2025-11-12 14:45:23
CUST04542,Sarah Jackson,sarah.jackson@email.com,+72-1080-726269,Sydney,NY,AU,Standard,2024-09-30,2025-11-11 14:45:23,2025-11-13 14:45:23
CUST04543,Sarah Taylor,sarah.taylor@gmail.com,+30-9548-492414,Tokyo,BE,BR,Basic,2024-09-29,2025-11-06 14:45:23,2025-11-12 14:45:23
CUST04544,Emily Davis,emily.davis@company.com,+45-9733-733056,Tokyo,IDF,US,Standard,2024-08-29,2025-11-11 14:45:23,2025-11-08 14:45:23
CUST04545,David Jackson,david.jackson@email.com,+3-5440-885563,Paris,IDF,DE,Premium,2024-09-23,2025-11-10 14:45:23,2025-11-12 14:45:23
CUST04546,Michael Taylor,michael.taylor@gmail.com,+24-6669-522886,Sydney,NSW,MX,Basic,2024-06-03,2025-11-07 14:45:23,2025-11-09 14:45:23
CUST04547,Jessica Davis,jessica.davis@company.com,+28-1499-452082,Sydney,IDF,US,Premium,2024-11-27,2025-11-06 14:45:23,2025-11-09 14:45:23
CUST04548,Sarah Smith,sarah.smith@company.com,+19-7704-743267,New York,NY,IN,Standard,2024-09-01,2025-11-08 14:45:23,2025-11-13 14:45:23
CUST04549,James Thomas,james.thomas@yahoo.com,+2-4363-419258,Toronto,LN,DE,Premium,2024-07-13,2025-11-10 14:45:23,2025-11-13 14:45:23
CUST04550,Patricia Moore,patricia.moore@company.com,+55-3920-436695,Paris,NY,DE,Standard,2024-05-23,2025-11-10 14:45:23,2025-11-10 14:45:23
CUST04551,James Johnson,james.johnson@yahoo.com,+30-3002-437211,New York,IDF,ES,Premium,2024-06-19,2025-11-08 14:45:23,2025-11-12 14:45:23
CUST04552,Emily Smith,emily.smith@company.com,+5-4375-621665,Berlin,IDF,AU,Standard,2024-07-29,2025-11-10 14:45:23,2025-11-12 14:45:23
CUST04553,Robert Taylor,robert.taylor@yahoo.com,+66-8357-471504,New York,NSW,IN,Standard,2024-06-29,2025-11-03 14:45:23,2025-11-12 14:45:23
CUST04554,John Davis,john.davis@gmail.com,+86-6441-950872,London,MH,IT,Basic,2024-09-17,2025-11-04 14:45:23,2025-11-12 14:45:23
CUST04555,Jessica Anderson,jessica.anderson@gmail.com,+80-6157-723498,London,LN,NL,Standard,2024-02-26,2025-11-04 14:45:23,2025-11-09 14:45:23
CUST04556,Jessica Smith,jessica.smith@yahoo.com,+29-6952-543717,London,BE,BR,Standard,2024-11-27,2025-11-06 14:45:23,2025-11-13 14:45:23
CUST04557,David Brown,david.brown@email.com,+49-9054-192476,Berlin,BE,ES,Standard,2024-03-26,2025-11-12 14:45:23,2025-11-12 14:45:23
CUST04558,Sarah Jackson,sarah.jackson@yahoo.com,+39-7406-128179,Tokyo,ON,NL,Basic,2024-04-01,2025-11-07 14:45:23,2025-11-10 14:45:23
CUST04559,James Moore,james.moore@gmail.com,+61-6080-912344,Paris,NSW,JP,Standard,2024-10-02,2025-11-10 14:45:23,2025-11-13 14:45:23
CUST04560,David Anderson,david.anderson@email.com,+6-4199-876854,Berlin,BE,IT,Basic,2024-04-12,2025-11-12 14:45:23,2025-11-08 14:45:23
CUST04561,Sarah Wilson,sarah.wilson@yahoo.com,+89-8073-657647,London,NSW,NL,Standard,2024-08-19,2025-11-09 14:45:23,2025-11-12 14:45:23
CUST04562,Sarah Wilson,sarah.wilson@company.com,+27-7426-241723,Mumbai,IDF,CN,Standard,2024-10-30,2025-11-07 14:45:23,2025-11-11 14:45:23
CUST04563,Emily Taylor,emily.taylor@gmail.com,+65-4231-116986,Mumbai,NSW,JP,Standard,2024-11-01,2025-11-05 14:45:23,2025-11-12 14:45:23
